Continent,ISO_code,Country,WHO_Region,pop_year,age,gender,population,Vaccine,vac_year,Percent_covrage,vac_population,deaths_averted_1000FVP,mid,low,high,vac_deaths_averted,suspension_period,covid_deaths,benefit_risk_ratio
Africa,UGA,Uganda,AFR,2020,0,both,1609617,RotaC,2018,36,579462.12,0.65 (0.44-0.83),0.65,0.44,0.83,376.650378,0.0833333333333333,57.946212,0.541666666666667
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,HepB3,2018,82,923452.84,,,,,,0.0833333333333333,92.345284,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,Hib3,2018,82,923452.84,,,,,,0.0833333333333333,92.345284,
Africa,ZAF,South Africa,AFR,2020,9,female,568075,HPVfem,2018,56,318122,,,,,,0.0833333333333333,31.8122,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,MCV1,2018,81,912191.22,,,,,,0.0833333333333333,91.219122,
Africa,ZAF,South Africa,AFR,2020,1,both,1143695,MCV2,2018,75,857771.25,,,,,,0.0833333333333333,85.777125,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,PCV3,2018,83,934714.46,,,,,,0.0833333333333333,93.471446,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,RotaC,2018,80,900929.6,,,,,,0.0833333333333333,90.09296,
Africa,ZMB,Zambia,AFR,2020,0,both,603438,HepB3,2018,90,543094.2,6.5 (1.2-10),6.5,1.2,10,3530.1123,0.0833333333333333,54.30942,5.41666666666667
Africa,ZMB,Zambia,AFR,2020,0,both,603438,Hib3,2018,90,543094.2,2.4 (1-3.6),2.4,1,3.6,1303.42608,0.0833333333333333,54.30942,2
Africa,ZMB,Zambia,AFR,2020,0,both,603438,MCV1,2018,94,567231.72,16 (6.3-24),16,6.3,24,9075.70752,0.0833333333333333,56.723172,13.3333333333333
Africa,ZMB,Zambia,AFR,2020,1,both,597195,MCV2,2018,65,388176.75,,,,,,0.0833333333333333,38.817675,
Africa,ZMB,Zambia,AFR,2020,0,both,603438,PCV3,2018,90,543094.2,2.3 (1.1-3.9),2.3,1.1,3.9,1249.11666,0.0833333333333333,54.30942,1.91666666666667
Africa,ZMB,Zambia,AFR,2020,0,both,603438,RCV1,2018,94,567231.72,0.23 (0.04-0.78),0.23,0.04,0.78,130.4632956,0.0833333333333333,56.723172,0.191666666666667
Africa,ZMB,Zambia,AFR,2020,0,both,603438,RotaC,2018,91,549128.58,0.86 (0.54-1.2),0.86,0.54,1.2,472.2505788,0.0833333333333333,54.912858,0.716666666666667
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,HepB3,2018,89,335796.11,13 (4.3-32),13,4.3,32,4365.34943,0.0833333333333333,33.579611,10.8333333333333
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,Hib3,2018,89,335796.11,1.7 (1.3-2.4),1.7,1.3,2.4,570.853387,0.0833333333333333,33.579611,1.41666666666667
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,MCV1,2018,88,332023.12,23 (7.7-31),23,7.7,31,7636.53176,0.0833333333333333,33.202312,19.1666666666667
Africa,ZWE,Zimbabwe,AFR,2020,1,both,405229,MCV2,2018,78,316078.62,,,,,,0.0833333333333333,31.607862,
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,PCV3,2018,89,335796.11,1.8 (0.82-3.1),1.8,0.82,3.1,604.432998,0.0833333333333333,33.579611,1.5
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,RCV1,2018,88,332023.12,0.14 (0-0.53),0.14,0,0.53,46.4832368,0.0833333333333333,33.202312,0.116666666666667
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,RotaC,2018,90,339569.1,0.72 (0.31-1.2),0.72,0.31,1.2,244.489752,0.0833333333333333,33.95691,0.6
