Continent,ISO_code,Country,WHO_Region,pop_year,age,gender,population,Vaccine,vac_year,Percent_covrage,vac_population,deaths_averted_1000FVP,mid,low,high,vac_deaths_averted,hh_size,under_20_in_hh_at_least_one_under_20,percent_hh_at_least_one_under_20,percent_hh_under_20_and_over_60,suspension_period,child_covid_deaths,child_covid_deaths_low,child_covid_deaths_high,sibling_covid_deaths,sibling_covid_deaths_low,sibling_covid_deaths_high,parent_covid_deaths,parent_covid_deaths_low,parent_covid_deaths_high,grandparent_covid_deaths,grandparent_covid_deaths_low,grandparent_covid_deaths_high,covid_deaths,covid_deaths_low,covid_deaths_high,benefit_risk_ratio,child_benefit_risk_ratio,sibling_benefit_risk_ratio,parent_benefit_risk_ratio,grandparent_benefit_risk_ratio
Africa,GHA,Ghana,AFR,2020,0,both,843756,RotaC,2018,94,793130.64,0.48 (0.27-0.78),0.48,0.27,0.78,380.7027072,3.49288612007447,2.67639115587686,64.8471558108404,13.4840758430005,0.5,0.0997619472488158,0.0411975031884407,0.424022586921714,0.0836200230304843,0.0345315649946554,0.355413857303795,3.86577545589161,1.59640324855208,16.4308752432164,49.267302621906,20.3453311891518,209.402980640432,53.3164600480769,22.017463505887,226.613292327873,3.57021740431295,1908.05571512398,2276.38485020036,49.2401474870705,3.8636447191116
Africa,GHA,Ghana,AFR,2020,0,both,843756,YFV,2018,91,767817.96,33 (11-70),33,11,70,25337.99268,3.49288612007447,2.67639115587686,64.8471558108404,13.4840758430005,0.5,0.0487731138852154,0.020026374295551,0.21483681703416,0.040881408380875,0.0167860183766707,0.1800752700164,1.8899581630521,0.776022003952601,8.3249266600737,24.0865362782312,9.88999784033567,106.09687131257,26.0661489635494,10.7028322369605,114.816710059694,486.032530456117,259753.690728374,309896.279060845,6703.32105105481,525.978338838611
Africa,GIN,Guinea,AFR,2020,0,both,443398,HepB3,2018,75,332548.5,19 (6.5-48),19,6.5,48,6318.4215,6.25081903910384,3.91190130540458,90.6004130516903,32.2844555152835,0.5,0.062122506042221,0.0258036949705844,0.254863990360126,0.0904473032196736,0.0375689065345531,0.371069393115136,2.40724710913606,0.999893180110145,9.8759796264549,52.574586983121,21.8377958673286,215.692667339386,55.134403901519,22.9010616489439,226.194580349316,57.3001706093165,50854.5284353608,34928.7445566738,1312.37492736415,60.0900726241418
Africa,GIN,Guinea,AFR,2020,0,both,443398,Hib3,2018,75,332548.5,3.3 (1.1-5.4),3.3,1.1,5.4,1097.41005,6.25081903910384,3.91190130540458,90.6004130516903,32.2844555152835,0.5,0.062122506042221,0.0258036949705844,0.254863990360126,0.0904473032196736,0.0375689065345531,0.371069393115136,2.40724710913606,0.999893180110145,9.8759796264549,52.574586983121,21.8377958673286,215.692667339386,55.134403901519,22.9010616489439,226.194580349316,9.95213489530233,8832.62862298372,6066.57142300124,227.938803173773,10.436696824193
Africa,GIN,Guinea,AFR,2020,0,both,443398,MCV1,2018,75,332548.5,19 (5.9-27),18.2164948453608,5.65670103092784,25.8865979381443,6057.86803608247,6.25081903910384,3.91190130540458,90.6004130516903,32.2844555152835,0.5,0.0211240511525122,0.00867359332467821,0.0930476557874269,0.0307555760632167,0.0126283238623395,0.135472795176122,0.818556982159847,0.336101741331281,3.60559666176279,17.8773899430079,7.340505329817,78.7466955928471,18.7478265523835,7.6979089883353,82.5808127055734,161.561875430097,143387.932370208,98484.0606404316,3700.33373858602,169.428201079537
Africa,GIN,Guinea,AFR,2020,0,both,443398,YFV,2018,75,332548.5,54 (19-120),54,19,120,17957.619,6.25081903910384,3.91190130540458,90.6004130516903,32.2844555152835,0.5,0.0211240511525122,0.00867359332467821,0.0930476557874269,0.0307555760632167,0.0126283238623395,0.135472795176122,0.818556982159847,0.336101741331281,3.60559666176279,17.8773899430079,7.340505329817,78.7466955928471,18.7478265523835,7.6979089883353,82.5808127055734,478.925355689217,425051.493919157,291940.865667561,10969.070810817,502.243869414044
Africa,GMB,Gambia,AFR,2020,0,both,86397,HepB3,2018,93,80349.21,8.1 (2-15),8.1,2,15,650.828601,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.0150098234805229,0.00623459888096752,0.0615793494268769,0.0321705821981439,0.0133626272176276,0.131983132580887,0.581630659870264,0.241590706637492,2.38619979029148,14.4338907703013,5.9953749197184,59.2165260628893,15.0627018358502,6.25656285245449,61.7962883351885,21.6039794219051,21680.0884382328,10115.2754555612,559.486153244716,22.5451547111305
Africa,GMB,Gambia,AFR,2020,0,both,86397,Hib3,2018,93,80349.21,2.7 (1.1-4),2.7,1.1,4,216.942867,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.0150098234805229,0.00623459888096752,0.0615793494268769,0.0321705821981439,0.0133626272176276,0.131983132580887,0.581630659870264,0.241590706637492,2.38619979029148,14.4338907703013,5.9953749197184,59.2165260628893,15.0627018358502,6.25656285245449,61.7962883351885,7.20132647396838,7226.69614607759,3371.75848518708,186.495384414906,7.51505157037683
Africa,GMB,Gambia,AFR,2020,0,both,86397,MCV1,2018,91,78621.27,21 (6.3-28),20.1340206185567,6.04020618556701,26.8453608247423,1582.96227123711,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.00499415793231806,0.00205061494082735,0.021998369767208,0.0107039878570613,0.00439508676409363,0.0471491462734025,0.193523619877325,0.0794613289570597,0.852436828479308,4.80253016820961,1.97193205544736,21.1542838432844,5.01175193387631,2.05783908610934,22.0758681878043,157.925042193058,158481.398935493,73942.6413956952,4089.84255317402,164.805031493144
Africa,GMB,Gambia,AFR,2020,1,both,84176,MCV2,2018,71,59764.96,,0.865979381443299,0.25979381443299,1.15463917525773,51.7552230927835,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.00379637277620511,0.00155880107143969,0.0167223410306447,0.00813677273488144,0.00334098119570678,0.0358410242045702,0.147109445077948,0.0604035415182878,0.647990714937481,3.65070449004246,1.49898927372363,16.0806983621931,3.8097470806315,1.56429259750906,16.7812524423657,6.79247493303475,6816.40425529004,3180.32866218044,175.90720658813,7.088388451318
Africa,GMB,Gambia,AFR,2020,0,both,86397,PCV3,2018,93,80349.21,2.9 (1.3-5.2),2.9,1.3,5.2,233.012709,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.0150098234805229,0.00623459888096752,0.0615793494268769,0.0321705821981439,0.0133626272176276,0.131983132580887,0.581630659870264,0.241590706637492,2.38619979029148,14.4338907703013,5.9953749197184,59.2165260628893,15.0627018358502,6.25656285245449,61.7962883351885,7.7347580646327,7762.00697171296,3621.51837297871,200.309857334528,8.07172205707141
Africa,GMB,Gambia,AFR,2020,0,both,86397,RCV1,2018,91,78621.27,0.05 (-0.78-1.3),0.05,0.78,1.3,3.9310635,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.00499415793231806,0.00205061494082735,0.021998369767208,0.0107039878570613,0.00439508676409363,0.0471491462734025,0.193523619877325,0.0794613289570597,0.852436828479308,4.80253016820961,1.97193205544736,21.1542838432844,5.01175193387631,2.05783908610934,22.0758681878043,0.392184564585935,393.566198073294,183.626119185418,10.1565470470527,0.409270047486813
Africa,GMB,Gambia,AFR,2020,0,both,86397,RotaC,2018,93,80349.21,1 (0.56-1.3),1,0.56,1.3,80.34921,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.0101065237493586,0.00417357074386093,0.0429562018702443,0.0216613308902756,0.00894522183084786,0.0920681062625403,0.391627795287647,0.161725866324611,1.66455282247197,9.71873253905953,4.01342922634523,41.3079558534898,10.1421281889868,4.18827388524455,43.1075329840946,3.96116123277016,3975.11607317496,1854.66928156457,102.583640598063,4.13372884154785
Africa,GMB,Gambia,AFR,2020,0,both,86397,YFV,2018,91,78621.27,51 (18-110),51,18,110,4009.68477,8.22968138889476,5.286603668576,85.840885141068,34.7566893910631,0.5,0.00499415793231806,0.00205061494082735,0.021998369767208,0.0107039878570613,0.00439508676409363,0.0471491462734025,0.193523619877325,0.0794613289570597,0.852436828479308,4.80253016820961,1.97193205544736,21.1542838432844,5.01175193387631,2.05783908610934,22.0758681878043,400.028255877654,401437.52203476,187298.641569127,10359.6779879938,417.455448436549
Africa,GNB,Guinea-Bissau,AFR,2020,0,both,62751,HepB3,2018,82,51455.82,20 (6.2-47),20,6.2,47,1029.1164,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0096123256874033,0.00399265154929671,0.0394355578583346,0.0112433942935207,0.00467014509341974,0.046127185096033,0.372477620386878,0.154715247535247,1.52812786701047,5.14850249412329,2.13852267684371,21.1222626649917,5.54183583449109,2.30190072102168,22.7359532749565,92.8497731379032,53531.0825635377,45765.3789031066,1381.44729196226,99.9432748818395
Africa,GNB,Guinea-Bissau,AFR,2020,0,both,62751,Hib3,2018,82,51455.82,2.7 (1.3-3.9),2.7,1.3,3.9,138.930714,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0096123256874033,0.00399265154929671,0.0394355578583346,0.0112433942935207,0.00467014509341974,0.046127185096033,0.372477620386878,0.154715247535247,1.52812786701047,5.14850249412329,2.13852267684371,21.1222626649917,5.54183583449109,2.30190072102168,22.7359532749565,12.5347193736169,7226.69614607759,6178.32615191939,186.495384414905,13.4923421090483
Africa,GNB,Guinea-Bissau,AFR,2020,0,both,62751,MCV1,2018,79,49573.29,24 (9.4-32),23.0103092783505,9.01237113402062,30.680412371134,1140.69673484536,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00314898041566364,0.0012929799930727,0.0138706938211127,0.00368331552501166,0.00151237945410038,0.0162243441209908,0.122022991106966,0.0501029747315672,0.537489385568117,1.68664005478255,0.69253903120553,7.42934686730439,1.8154953418302,0.74544736538427,7.99693129081461,314.155786732955,181121.598783421,154846.459270109,4674.10577505602,338.156541347058
Africa,GNB,Guinea-Bissau,AFR,2020,0,both,62751,PCV3,2018,82,51455.82,2.7 (1.5-4.3),2.7,1.5,4.3,138.930714,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0096123256874033,0.00399265154929671,0.0394355578583346,0.0112433942935207,0.00467014509341974,0.046127185096033,0.372477620386878,0.154715247535247,1.52812786701047,5.14850249412329,2.13852267684371,21.1222626649917,5.54183583449109,2.30190072102168,22.7359532749565,12.5347193736169,7226.69614607759,6178.32615191939,186.495384414905,13.4923421090483
Africa,GNB,Guinea-Bissau,AFR,2020,0,both,62751,RotaC,2018,85,53338.35,1 (0.71-1.4),1,0.71,1.4,53.33835,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00670903050604485,0.00277054842338605,0.0285156870867274,0.0078474531304711,0.00324066925595781,0.0333543747780922,0.259974932109238,0.107358751406209,1.10498287461069,3.59345505102754,1.48394633429715,15.2734198634208,3.86798646677329,1.5973163033827,16.4402727998963,6.89484702935056,3975.11607317496,3398.44973351233,102.583640598063,7.42159693701304
Africa,GNB,Guinea-Bissau,AFR,2020,0,both,62751,YFV,2018,80,50200.8,40 (14-84),40,14,84,2008.032,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00318884092725432,0.00130934682842805,0.0140462722239116,0.00372993977216371,0.00153152349782316,0.0164297155655604,0.123567585931105,0.050737189601587,0.544293048676574,1.70798992889373,0.701305348056233,7.5233892327133,1.83847629552425,0.754883407984071,8.09815826917935,546.113105969474,314852.958458635,269177.536724025,8125.23763764219,587.834847861373
Africa,GNQ,Equatorial Guinea,AFR,2020,0,both,41997,HepB3,2018,46,19318.62,,12.7488888888889,3.79543727942043,30.0965366843507,246.290939866667,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00360886032466654,0.00149900473985789,0.0148057218163695,0.0042212302100461,0.00175336353408887,0.0173180324507495,0.139843337580828,0.0580864336694932,0.573721720384317,1.93295847297779,0.802888904604504,7.93016156316548,2.08063190109333,0.864227706547944,8.53600703781692,59.1865720546834,34123.091185224,29172.8865296803,880.595901554167,63.7082853330126
Africa,GNQ,Equatorial Guinea,AFR,2020,0,both,41997,Hib3,2018,46,19318.62,,3.01044444444444,1.3016911127032,4.54164838947957,58.1576322533333,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00360886032466654,0.00149900473985789,0.0148057218163695,0.0042212302100461,0.00175336353408887,0.0173180324507495,0.139843337580828,0.0580864336694932,0.573721720384317,1.93295847297779,0.802888904604504,7.93016156316548,2.08063190109333,0.864227706547944,8.53600703781692,13.9759541855464,8057.61750542495,6888.70653333761,207.938516269031,15.0436838313809
Africa,GNQ,Equatorial Guinea,AFR,2020,0,both,41997,MCV1,2018,39,16378.83,,13.9804673539519,5.00610730669321,21.3149912597005,228.983698110928,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00104041137680158,0.000427195764088664,0.00458282547069309,0.00121695370270012,0.000499684527175881,0.00536046274554722,0.0403159408510613,0.0165538358584357,0.177584486989357,0.557259579270897,0.228812311236153,2.45462847736374,0.59983288520146,0.246293027385853,2.64215625256934,190.872911239287,110044.787675653,94080.6941146856,2839.86548840395,205.45514750103
Africa,GNQ,Equatorial Guinea,AFR,2020,0,both,41997,YFV,2018,39,16378.83,,31.4857142857143,10.3777621231544,66.6749959254387,515.699161714286,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00104041137680158,0.000427195764088664,0.00458282547069309,0.00121695370270012,0.000499684527175881,0.00536046274554722,0.0403159408510613,0.0165538358584357,0.177584486989357,0.557259579270897,0.228812311236153,2.45462847736374,0.59983288520146,0.246293027385853,2.64215625256934,429.869030555972,247834.257301011,211881.175335626,6395.72276905835,462.710001673738
Africa,KEN,Kenya,AFR,2020,0,both,1418463,HepB3,2018,81,1148955.03,3.5 (0.32-11),3.5,0.32,11,4021.342605,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.214633251370598,0.0891517632136023,0.88055505795437,0.184529150308358,0.0766474859288817,0.757049877437147,8.31703849061066,3.45463082452709,34.1215084957318,85.6844380332894,35.5905652169645,351.529247292233,94.400638925579,39.2109952906341,387.288360723356,21.2993399767677,9367.93944861909,10896.225876183,241.753276093396,23.4660032632627
Africa,KEN,Kenya,AFR,2020,0,both,1418463,Hib3,2018,81,1148955.03,1.8 (0.77-2.7),1.8,0.77,2.7,2068.119054,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.214633251370598,0.0891517632136023,0.88055505795437,0.184529150308358,0.0766474859288817,0.757049877437147,8.31703849061066,3.45463082452709,34.1215084957318,85.6844380332894,35.5905652169645,351.529247292233,94.400638925579,39.2109952906341,387.288360723356,10.9539462737663,4817.79743071839,5603.77330775126,124.330256276604,12.068230249678
Africa,KEN,Kenya,AFR,2020,0,both,1418463,MCV1,2018,79,1120585.77,12 (5.8-18),11.5051546391753,5.56082474226804,17.2577319587629,12892.5125703093,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.0711815302918439,0.0292273315152568,0.313541871357858,0.0611977278381853,0.0251279548525251,0.269565012589117,2.75828429880895,1.1325590962162,12.149747515117,28.4166101126385,11.667938029664,125.170069761541,31.3072736695775,12.854852412248,137.902924160605,205.902831181966,90560.7993917105,105334.895802004,2337.05288752801,226.848179976528
Africa,KEN,Kenya,AFR,2020,1,both,1411999,MCV2,2018,45,635399.55,,0.494845360824742,0.239175257731959,0.742268041237113,314.424519587629,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.0403616693399105,0.0165726121013432,0.177785912779297,0.0347006090657437,0.0142481652303284,0.152849957834882,1.56401468692153,0.64218871892705,6.88920412019775,16.1129132293871,6.61600635306693,70.9744922068318,17.7519901947143,7.28901584932565,78.1943321976437,8.856035749762,3895.08814588002,4530.53315277436,100.518403764646,9.75691096673237
Africa,KEN,Kenya,AFR,2020,0,both,1418463,PCV3,2018,81,1148955.03,1.8 (0.9-3),1.8,0.9,3,2068.119054,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.214633251370598,0.0891517632136023,0.88055505795437,0.184529150308358,0.0766474859288817,0.757049877437147,8.31703849061066,3.45463082452709,34.1215084957318,85.6844380332894,35.5905652169645,351.529247292233,94.400638925579,39.2109952906341,387.288360723356,10.9539462737663,4817.79743071839,5603.77330775126,124.330256276604,12.068230249678
Africa,KEN,Kenya,AFR,2020,0,both,1418463,RCV1,2018,79,1120585.77,0.16 (0.02-0.58),0.16,0.02,0.58,179.2937232,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.0711815302918439,0.0292273315152568,0.313541871357858,0.0611977278381853,0.0251279548525251,0.269565012589117,2.75828429880895,1.1325590962162,12.149747515117,28.4166101126385,11.667938029664,125.170069761541,31.3072736695775,12.854852412248,137.902924160605,2.86345155908971,1259.41183383454,1464.87238606371,32.5009505505688,3.15473454591013
Africa,KEN,Kenya,AFR,2020,0,both,1418463,RotaC,2018,78,1106401.14,0.6 (0.41-0.82),0.6,0.41,0.82,663.840684,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.139165890961809,0.0574696805217921,0.59150289989545,0.119646715721356,0.0494090791965324,0.508539691895986,5.39267827477009,2.22695012021944,22.9207373709487,55.5568677468123,22.9426579899306,236.135795590643,61.2083586282656,25.2764868698684,260.156575553384,5.422794360748,2385.06964390498,2774.17010570525,61.5501843588381,5.97442504341049
Africa,KEN,Kenya,AFR,2020,0,both,1418463,YFV,2018,47,666677.61,1.3 (0.41-2.9),1.3,0.41,2.9,866.680893,3.63882380648678,2.71948334314463,67.2503911843007,11.3041041219925,0.5,0.0423485053635021,0.0173884124204693,0.186537569035688,0.0364087747898064,0.014949542760363,0.160374121413778,1.64100458283571,0.673800981293184,7.22833080013291,16.9060844973925,6.9416846505596,74.4682693518027,18.6258463603816,7.64782358703362,82.0435118423851,23.2655439176039,10232.7211499056,11902.0881367676,264.070223223371,25.6322181855198
Africa,LBR,Liberia,AFR,2020,0,both,154171,HepB3,2018,97,149545.87,21 (6.9-49),21,6.9,49,3140.46327,4.94573145418242,3.27129260469262,82.3324380330083,18.1091688927016,0.5,0.0279362685823698,0.011603829256757,0.114611424108293,0.0317257201169216,0.0131778457884941,0.130158039995228,1.08253040756683,0.449648383699335,4.44119268419636,14.593503094668,6.06167275594392,59.8713520911747,15.7356954909341,6.5361028146885,64.5573142394746,99.7878762908614,56207.6366917146,49493.9635479695,1450.51965656038,107.59799239524
Africa,LBR,Liberia,AFR,2020,0,both,154171,Hib3,2018,97,149545.87,2.7 (1-4.1),2.7,1,4.1,403.773849,4.94573145418242,3.27129260469262,82.3324380330083,18.1091688927016,0.5,0.0279362685823698,0.011603829256757,0.114611424108293,0.0317257201169216,0.0131778457884941,0.130158039995228,1.08253040756683,0.449648383699335,4.44119268419636,14.593503094668,6.06167275594392,59.8713520911747,15.7356954909341,6.5361028146885,64.5573142394746,12.829869808825,7226.69614607759,6363.50959902465,186.495384414905,13.8340275936737
Africa,LBR,Liberia,AFR,2020,0,both,154171,MCV1,2018,91,140295.61,20 (2.2-27),19.1752577319588,2.10927835051546,25.8865979381443,2690.20448041237,4.94573145418242,3.27129260469262,82.3324380330083,18.1091688927016,0.5,0.00891181780135198,0.00365921682514778,0.0392549586835216,0.0101206729332894,0.00415557605696248,0.0445797486776985,0.345332939802389,0.141794651974477,1.52112964898646,4.65540486481518,1.91152200246084,20.5062232753077,5.01977029535221,2.06113144731743,22.1111876316554,267.960914755724,150934.665652851,132906.403464715,3895.08814588002,288.933461055613
Africa,LBR,Liberia,AFR,2020,0,both,154171,PCV3,2018,97,149545.87,2.4 (1.1-4.3),2.4,1.1,4.3,358.910088,4.94573145418242,3.27129260469262,82.3324380330083,18.1091688927016,0.5,0.0279362685823698,0.011603829256757,0.114611424108293,0.0317257201169216,0.0131778457884941,0.130158039995228,1.08253040756683,0.449648383699335,4.44119268419636,14.593503094668,6.06167275594392,59.8713520911747,15.7356954909341,6.5361028146885,64.5573142394746,11.4043287189556,6423.72990762452,5656.4529769108,165.773675035472,12.2969134165989
Africa,LBR,Liberia,AFR,2020,0,both,154171,RotaC,2018,87,134128.77,0.92 (0.54-1.4),0.92,0.54,1.4,123.3984684,4.94573145418242,3.27129260469262,82.3324380330083,18.1091688927016,0.5,0.0168710507480691,0.0069670368928587,0.0717077681377025,0.0191595463987416,0.00791208968568531,0.0814346617350884,0.653753216487679,0.269972679598275,2.77867601533597,8.81319316415888,3.63947941568562,37.4591020681162,9.50297697779337,3.92433122186244,40.390920513325,6.49262166415632,3657.10678732096,3220.28679155224,94.3769493502184,7.00078088052306
Africa,LBR,Liberia,AFR,2020,0,both,154171,YFV,2018,84,129503.64,54 (19-120),54,19,120,6993.19656,4.94573145418242,3.27129260469262,82.3324380330083,18.1091688927016,0.5,0.00822629335509414,0.00337773860782872,0.0362353464770969,0.00934215963072868,0.00383591636027306,0.0411505372409525,0.318768867509898,0.130887371053363,1.4041196759875,4.29729679829093,1.76448184842539,18.9288214848994,4.63363411878665,1.90258287444686,20.4103270446049,754.612511554021,425051.493919157,374281.581369989,10969.070810817,813.673908069516
Africa,LBY,Libya,EMR,2020,0,both,116486,HepB3,2018,97,112991.42,,12.7488888888889,3.79543727942043,30.0965366843507,1440.51505897778,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0211076284261367,0.00876743132497421,0.086596223340827,0.0246892788190879,0.0102551339325956,0.101290313605023,0.817920601512798,0.339737963842751,3.35560365445704,11.3055550894832,4.69596469279418,46.3822061747416,12.1692725982412,5.0547252218945,49.9256963661445,59.1865720546834,34123.091185224,29172.8865296803,880.595901554167,63.7082853330126
Africa,LBY,Libya,EMR,2020,0,both,116486,Hib3,2018,97,112991.42,,3.01044444444444,1.3016911127032,4.54164838947957,340.154392608889,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0211076284261367,0.00876743132497421,0.086596223340827,0.0246892788190879,0.0102551339325956,0.101290313605023,0.817920601512798,0.339737963842751,3.35560365445704,11.3055550894832,4.69596469279418,46.3822061747416,12.1692725982412,5.0547252218945,49.9256963661445,13.9759541855464,8057.61750542495,6888.70653333761,207.938516269031,15.0436838313809
Africa,LBY,Libya,EMR,2020,0,both,116486,MCV1,2018,97,112991.42,,13.9804673539519,5.00610730669321,21.3149912597005,1579.67285858667,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00717740881668385,0.00294706374035039,0.0316151982495563,0.00839530826941511,0.00344713659508228,0.0369798268543284,0.278124591646499,0.114198719938578,1.22508893217031,3.84432533767193,1.57849052466232,16.9335634614784,4.13802264640453,1.69908344493633,18.2272474187526,190.872911239287,110044.787675653,94080.6941146856,2839.86548840395,205.45514750103
Africa,LBY,Libya,EMR,2020,1,both,121693,MCV2,2018,96,116825.28,,0.601310423825888,0.215316443298633,0.916773817621528,70.248258630378,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00742094218024306,0.00304705920718831,0.0326879190274795,0.00868016562019254,0.00356409980438102,0.0382345723826502,0.287561509484419,0.118073544278547,1.26665686231483,3.97476537585436,1.63204956200234,17.5081284294417,4.27842799313922,1.75673426529245,18.8457077831667,8.20958758018441,4733.10914733991,4046.48146729831,122.144752189417,8.83678053767871
Africa,LBY,Libya,EMR,2020,0,both,116486,PCV3,2018,96,111826.56,,2.79216216216216,1.32295149166325,4.81751231367292,312.237889556757,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0208900240093724,0.00867704543502603,0.085703478770303,0.0244347501714684,0.0101494109023626,0.100246083567858,0.809488430363182,0.336235510607259,3.32100980234924,11.1890029751586,4.64755268565197,45.9040391007752,12.0438161797027,5.00261465259661,49.4109984654626,12.9625811660497,7473.37316167443,6389.21796551343,192.861242881921,13.9528915243822
Africa,LBY,Libya,EMR,2020,0,both,116486,RCV1,2018,97,112991.42,,0.124583333333333,,,14.0768477416667,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.00717740881668385,0.00294706374035039,0.0316151982495563,0.00839530826941511,0.00344713659508228,0.0369798268543284,0.278124591646499,0.114198719938578,1.22508893217031,3.84432533767193,1.57849052466232,16.9335634614784,4.13802264640453,1.69908344493633,18.2272474187526,1.70091477796742,980.635776865957,838.375869588371,25.3067297255731,1.83086061990157
Africa,LBY,Libya,EMR,2020,0,both,116486,RotaC,2018,97,112991.42,,1.00787878787879,0.579841966207214,1.53412741584466,113.881655430303,4.95352108561478,3.33937023341913,79.7291064346911,17.9806643079064,0.5,0.0142123422209597,0.00586910169769314,0.0604073424881908,0.0166239651694395,0.00686500090424651,0.0706575694484141,0.550728261062188,0.227427690785609,2.34078452141739,7.61233875666896,3.14357687322591,32.3550578265754,8.19390332512155,3.38373866661346,34.8269072599294,6.94917006655151,4006.43516950907,3425.2253980794,103.391875342169,7.48007012500163
Africa,LSO,Lesotho,AFR,2020,0,both,53563,HepB3,2018,83,44457.29,15 (5-49),15,5,49,666.85935,3.34493465723311,2.36125556457135,70.0741807274219,20.6554014747576,0.5,0.00830494880189137,0.00344960915589399,0.0340719093004399,0.00565257888502739,0.00234789982952848,0.0231902880653971,0.32181676607329,0.133672354790892,1.32028648539205,5.8140154994378,2.41495541728115,23.8525984318028,6.14978979319801,2.55442528105747,25.2301471145607,54.218060488635,40148.3119226533,58987.1776726888,1036.0854689717,57.3492924179927
Africa,LSO,Lesotho,AFR,2020,0,both,53563,Hib3,2018,83,44457.29,2.1 (1.6-2.6),2.1,1.6,2.6,93.360309,3.34493465723311,2.36125556457135,70.0741807274219,20.6554014747576,0.5,0.00830494880189137,0.00344960915589399,0.0340719093004399,0.00565257888502739,0.00234789982952848,0.0231902880653971,0.32181676607329,0.133672354790892,1.32028648539205,5.8140154994378,2.41495541728115,23.8525984318028,6.14978979319801,2.55442528105747,25.2301471145607,7.59052846840891,5620.76366917146,8258.20487417643,145.051965656038,8.02890093851897
Africa,LSO,Lesotho,AFR,2020,0,both,53563,MCV1,2018,61,32673.43,18 (8.6-26),17.2577319587629,8.24536082474227,24.9278350515464,563.869297113402,3.34493465723311,2.36125556457135,70.0741807274219,20.6554014747576,0.5,0.00207547231952039,0.000852194625272226,0.0091420832390902,0.00141262412203047,0.000580027337874807,0.00622235584049301,0.0804245523814151,0.0330225417292988,0.354255725514745,1.45296840741481,0.596592812076329,6.40006518006663,1.53688105623778,0.631047575768775,6.76968534466096,183.445978081651,135841.199087566,199582.213102418,3505.57933129202,194.040453404167
Africa,LSO,Lesotho,AFR,2020,1,both,52044,MCV2,2018,47,24460.68,,0.742268041237113,0.354639175257732,1.07216494845361,18.1563810309278,3.34493465723311,2.36125556457135,70.0741807274219,20.6554014747576,0.5,0.00155378435189223,0.000637988115312773,0.00684414132965988,0.00105754879757859,0.00043423243604995,0.00465831273485614,0.0602091436358237,0.02472203946837,0.26521047652432,1.08775219693443,0.446634034642192,4.79135329069376,1.15057267371973,0.472428294661924,5.06806622128259,7.89014959490974,5842.63221882003,8584.18120870615,150.777605646969,8.3458259528674
Africa,LSO,Lesotho,AFR,2020,0,both,53563,PCV3,2018,83,44457.29,2 (1.1-2.9),2,1.1,2.9,88.91458,3.34493465723311,2.36125556457135,70.0741807274219,20.6554014747576,0.5,0.00830494880189137,0.00344960915589399,0.0340719093004399,0.00565257888502739,0.00234789982952848,0.0231902880653971,0.32181676607329,0.133672354790892,1.32028648539205,5.8140154994378,2.41495541728115,23.8525984318028,6.14978979319801,2.55442528105747,25.2301471145607,7.22907473181801,5353.10825635377,7864.95702302517,138.144729196226,7.64657232239902
